wn_synset,bn:id,pos,lemmata EN,definition,lemmata ES,is it related to music?,note
,bn:16016211n,,"appenzeller_string_music, string_music_from_appenzell",String music from Appenzell plays an important role in the instrumental practice of the region.,música_de_cuerda_de_appenzeller,YES,
,bn:03211229n,,"american_patriotic_music, patriotic_music_of_the_united_states",American patriotic music is a part of the culture and history of the United States since its founding in the 18th century and has served to encourage feelings of honor for the country's forefathers and for national unity.,música_patriótica_estadounidense,YES,
,bn:03211229n,,"american_patriotic_music, patriotic_music_of_the_united_states",American patriotic music is a part of the culture and history of the United States since its founding in the 18th century and has served to encourage feelings of honor for the country's forefathers and for national unity.,música_estadounidense_en_los_estados_unidos,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_africano,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_congolés,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,rap_africano,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_ghanés,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_en_áfrica,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_sudafricano,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,rap_africano/ghana,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_ugandés,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_de_botsuana,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_malgache,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,supa_laj,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_ruandés,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_nigeriano,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_guineano,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_maliense,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,rap_gasy,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,rap_africano_en_ghana,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_angoleño,YES,
,bn:01317335n,,"african_hip_hop, congolese_hip_hop, african_rap, ghanaian_hip_hop, hip_hop_in_africa, south_african_hip_hop, african_rap/ghana, ugandan_hip_hop, botswana_hip_hop, malagasy_hip_hop, supa_laj, rwandan_hip_hop, nigerian_hip_hop, guinean_hip_hop, malian_hip_hop, rap_gasy, botswanan_hip_hop, african_rap_in_ghana, angolan_hip_hop, namibian_hip_hop",Hip hop music has been popular in Africa since the early 1980s due to widespread African American influence.,hip_hop_namibio,YES,
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",1930s_en_jazz,YES,
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",jazz_de_1930s,YES,
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",jazz_en_los_1930s,YES,
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",los_1930s_en_el_jazz,YES,
,bn:01712969n,,zoti,"Zoti are wedding songs sung during the preparation of food during weddings in Goa, India.",zoti,YES,
,bn:00821669n,,"zoroastrian_music, zarathustran_music",Zoroastrian music is a genre of religious music that accompanies religious and traditional rites among the Zoroastrian people.,música_zoroástrica,YES,
,bn:03434361n,,zongora,"The zongora is an instrument typical of Maramureș, a region of Romania.",zongora,YES,
,bn:00082062n,,zizz,A buzzing or whizzing sound,zizz,YES,
,bn:03651284n,,zindalii,Zindalii is an Algerian musical genre.,zindalii,YES,
,bn:14640702n,,zimdancehall,Zimdancehall is a subgenre of reggae/dancehall music from Zimbabwe.,zimbedancehall,YES,
