wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:00008924n,,"tuba, bombardon, sousaphone, bass_horn, bass_tuba, serpent, bombardone, contrabass_tuba, sousaphonist, brass_bass, jazz_tuba, susaphone, sousaphon",The lowest brass wind instrument,tubiste,YES
,bn:00008924n,,"tuba, bombardon, sousaphone, bass_horn, bass_tuba, serpent, bombardone, contrabass_tuba, sousaphonist, brass_bass, jazz_tuba, susaphone, sousaphon",The lowest brass wind instrument,tuba_contrebasse,YES
,bn:00008924n,,"tuba, bombardon, sousaphone, bass_horn, bass_tuba, serpent, bombardone, contrabass_tuba, sousaphonist, brass_bass, jazz_tuba, susaphone, sousaphon",The lowest brass wind instrument,bass_horn,YES
,bn:00008924n,,"tuba, bombardon, sousaphone, bass_horn, bass_tuba, serpent, bombardone, contrabass_tuba, sousaphonist, brass_bass, jazz_tuba, susaphone, sousaphon",The lowest brass wind instrument,tuba_basse,YES
,bn:00008941n,,"basso_profundo, deep_bass, basso_profondo, octavist, oktavist, low_bass, russian_bass",A very deep bass voice,basse-contre,YES
,bn:00008941n,,"basso_profundo, deep_bass, basso_profondo, octavist, oktavist, low_bass, russian_bass",A very deep bass voice,basse_profondo,YES
,bn:00008941n,,"basso_profundo, deep_bass, basso_profondo, octavist, oktavist, low_bass, russian_bass",A very deep bass voice,basso_profundo,YES
,bn:00008941n,,"basso_profundo, deep_bass, basso_profondo, octavist, oktavist, low_bass, russian_bass",A very deep bass voice,basse_profundo,YES
,bn:00008942n,,"bassoon, buffet_system, fagotte, french_bassoon, fagotti, fagotto, bassoons, baßoon, fagott, pancake_key, fagot, basoonist, basoon, heckel_system",A double-reed instrument; the tenor of the oboe family,fagott,YES
,bn:00008942n,,"bassoon, buffet_system, fagotte, french_bassoon, fagotti, fagotto, bassoons, baßoon, fagott, pancake_key, fagot, basoonist, basoon, heckel_system",A double-reed instrument; the tenor of the oboe family,bassons,YES
,bn:00009208n,,"shouter, yeller, bawler, roarer, screamer, screecher, squawker, bellower",Someone who communicates vocally in a very loud voice,shouter,YES
,bn:00009208n,,"shouter, yeller, bawler, roarer, screamer, screecher, squawker, bellower",Someone who communicates vocally in a very loud voice,bellower,YES
,bn:00009208n,,"shouter, yeller, bawler, roarer, screamer, screecher, squawker, bellower",Someone who communicates vocally in a very loud voice,yeller,YES
,bn:00009208n,,"shouter, yeller, bawler, roarer, screamer, screecher, squawker, bellower",Someone who communicates vocally in a very loud voice,roarer,YES
,bn:00009208n,,"shouter, yeller, bawler, roarer, screamer, screecher, squawker, bellower",Someone who communicates vocally in a very loud voice,screecher,YES
,bn:00009210n,,"bawling, wailing",Loud cries made while weeping,crise_de_larmes,YES
,bn:00009213n,,bay,The sound of a hound on the scent,baie,YES
,bn:00009213n,,bay,The sound of a hound on the scent,laurier,YES
,bn:00009397n,,"beat, battimenti, idosing, batimientos, beat_frequency, interference_beating, acoustical_beat, beating, beating_frequency, beat_wave, binaural_beat, acoustic_beat, interference_beat, binaural_frequency, binaural_tones, binaural_frequencies, beat_note",A single pulsation of an oscillation produced by adding two waves of different frequencies; has a frequency equal to the difference between the two oscillations,phénomène_de_battement,YES
,bn:00009397n,,"beat, battimenti, idosing, batimientos, beat_frequency, interference_beating, acoustical_beat, beating, beating_frequency, beat_wave, binaural_beat, acoustic_beat, interference_beat, binaural_frequency, binaural_tones, binaural_frequencies, beat_note",A single pulsation of an oscillation produced by adding two waves of different frequencies; has a frequency equal to the difference between the two oscillations,fréquence_battement,YES
,bn:00009587n,,"beep, bleep, bleep_sound, beep_sound, breep, *beep*",A short high tone produced as a signal or warning,top,YES
,bn:00009762n,,"bell_ringing, carillon_playing, campanology, carillon",Playing a set of bells that are (usually) hung in a tower,campanologie,YES
,bn:00009762n,,"bell_ringing, carillon_playing, campanology, carillon",Playing a set of bells that are (usually) hung in a tower,carillon_jouant,YES
,bn:00009762n,,"bell_ringing, carillon_playing, campanology, carillon",Playing a set of bells that are (usually) hung in a tower,campanaire,YES
,bn:00009781n,,"charivari, shivaree, chivaree, skimmington, skimmington_ride, rough_music, callithump, belling, callathump, shivery, chiarivari, riding_the_stang, chiverie, skimmity_ride",A noisy mock serenade (made by banging pans and kettles) to a newly married couple,brame,YES
,bn:00009781n,,"charivari, shivaree, chivaree, skimmington, skimmington_ride, rough_music, callithump, belling, callathump, shivery, chiarivari, riding_the_stang, chiverie, skimmity_ride",A noisy mock serenade (made by banging pans and kettles) to a newly married couple,chivaree,YES
,bn:00009781n,,"charivari, shivaree, chivaree, skimmington, skimmington_ride, rough_music, callithump, belling, callathump, shivery, chiarivari, riding_the_stang, chiverie, skimmity_ride",A noisy mock serenade (made by banging pans and kettles) to a newly married couple,shivaree,YES
,bn:00009787n,,"roar, roaring, bellowing, holler, hollo, holla, hollering, holloa, rawr, yowl, bellow",A very loud utterance (like the sound of an animal),hollo,YES
,bn:00009787n,,"roar, roaring, bellowing, holler, hollo, holla, hollering, holloa, rawr, yowl, bellow",A very loud utterance (like the sound of an animal),holla,YES
,bn:00009787n,,"roar, roaring, bellowing, holler, hollo, holla, hollering, holloa, rawr, yowl, bellow",A very loud utterance (like the sound of an animal),holà! rugir,YES
,bn:00009787n,,"roar, roaring, bellowing, holler, hollo, holla, hollering, holloa, rawr, yowl, bellow",A very loud utterance (like the sound of an animal),gronder,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,raqs_al_sharqi,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,raqs_el_sharki,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,sharqi,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,baladi,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,la_danse_du_ventre,YES
,bn:00009801n,,"belly_dance, belly_dancing, danse_du_ventre, belly_dancers, raks_sharki, hootchy-kootchy, belly_dance_in_the_west, hootchy_kootchy_dance, raks_sharqi, raqs_shaki, raqs_sharki, bellydancer, belly-dance, raqs_al_sharqi, muscle_dance, belly-dancer, muscle_dancer, abdominal_dance, egyptian_belly_dance, hootchie_kootchie_dance, raks_al_sharqi, belly-dancing, bellydancing, muscle_dancing, houchee_kouchee, bellydance_in_the_west, bellydance, arabic_dance",A Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,danseuses_du_ventre,YES
,bn:00009802n,,"belly_dancer, exotic_dancer, exotic_belly_dancer",A woman who performs a solo belly dance,danseuse_du_ventre_exotique,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,framboise,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,oiseau,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,razz,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,bronx_cheer,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,hou,YES
,bn:00010608n,,"raspberry, bronx_cheer, boo, boos, bird, razz, hiss, snort, razzing, hoot",A cry or noise made to express displeasure or contempt,razzing,YES
,bn:00010649n,,"bird_vocalisation, bird_call, birdsong, call, song, birdsong, birdcall, bird_song",The characteristic sound produced by a bird,le_chant_des_oiseaux,YES
,bn:00010649n,,"bird_vocalisation, bird_call, birdsong, call, song, birdsong, birdcall, bird_song",The characteristic sound produced by a bird,appels_d'oiseaux,YES
,bn:00010649n,,"bird_vocalisation, bird_call, birdsong, call, song, birdsong, birdcall, bird_song",The characteristic sound produced by a bird,ramage,YES
,bn:00010649n,,"bird_vocalisation, bird_call, birdsong, call, song, birdsong, birdcall, bird_song",The characteristic sound produced by a bird,appeler,YES
,bn:00010649n,,"bird_vocalisation, bird_call, birdsong, call, song, birdsong, birdcall, bird_song",The characteristic sound produced by a bird,chant_des_oiseaux,YES
,bn:00010662n,,"whirr, whir, burr, buzz, drone, hum, whiz, whizz, zoom, whirring, birr",Sound of something in rapid motion,vrombissant,YES
,bn:00011535n,,blue_murder,An extravagantly loud outcry,assassiner_bleu,YES
,bn:00011930n,,"helicon, bombardon, hélicon",A tuba that coils over the shoulder of the musician,bombardon,YES
,bn:00011930n,,"helicon, bombardon, hélicon",A tuba that coils over the shoulder of the musician,contrebasse_de_bombarde,YES
,bn:00011930n,,"helicon, bombardon, hélicon",A tuba that coils over the shoulder of the musician,hélikon,YES
,bn:00011930n,,"helicon, bombardon, hélicon",A tuba that coils over the shoulder of the musician,helicon,YES
,bn:00011943n,,"buzz, bombilation, bombination",Sound of rapid vibration,buzz_marketing,YES
,bn:00011943n,,"buzz, bombilation, bombination",Sound of rapid vibration,bombilation,YES
,bn:00011943n,,"buzz, bombilation, bombination",Sound of rapid vibration,bombination,YES
,bn:00012025n,,"bongo, bongo_drum, bongos",A small drum; played with the hands,bongo_tambour,YES
,bn:00012146n,,"thunder, roaring, roar, boom, thunderclap, clap_of_thunder, peal_of_thunder",A deep prolonged loud noise,tonner,YES
,bn:00012146n,,"thunder, roaring, roar, boom, thunderclap, clap_of_thunder, peal_of_thunder",A deep prolonged loud noise,gronder,YES
,bn:00012148n,,"boom, microphone_boom, mike_boom",A pole carrying an overhead microphone projected over a film or tv set,bôme,YES
,bn:00012148n,,"boom, microphone_boom, mike_boom",A pole carrying an overhead microphone projected over a film or tv set,le_bras_du_microphone,YES
,bn:00012466n,,"bow, bow_technique, french_bow, abstrich, aufstrich, bowing_technique, german_bow, talon",A slightly curved piece of resilient wood with taut horsehair strands; used in playing certain stringed instruments,arc,YES
,bn:00012466n,,"bow, bow_technique, french_bow, abstrich, aufstrich, bowing_technique, german_bow, talon",A slightly curved piece of resilient wood with taut horsehair strands; used in playing certain stringed instruments,dominique_peccatte,YES
